Size of the array, Time taken
50900, 0.003029
51000, 0.002853
51100, 0.002706
51200, 0.002712
51300, 0.002743
51400, 0.002733
51500, 0.002749
51600, 0.002807
51700, 0.002748
51800, 0.002801
51900, 0.002762
52000, 0.002772
52100, 0.00277
52200, 0.002894
52300, 0.002774
52400, 0.002773
52500, 0.002782
52600, 0.002785
52700, 0.002799
52800, 0.002862
52900, 0.002817
53000, 0.002809
53100, 0.002804
53200, 0.002812
53300, 0.002823
53400, 0.002851
53500, 0.002829
53600, 0.002835
53700, 0.00284
53800, 0.002851
53900, 0.00292
54000, 0.002899
54100, 0.002886
54200, 0.002879
54300, 0.00289
54400, 0.002904
54500, 0.002918
54600, 0.00292
54700, 0.00291
54800, 0.002928
54900, 0.002928
55000, 0.002935
55100, 0.003222
55200, 0.003129
55300, 0.002937
55400, 0.002952
55500, 0.003039
55600, 0.003258
55700, 0.002981
55800, 0.00297
55900, 0.003062
56000, 0.003038
56100, 0.003155
56200, 0.005045
56300, 0.00302
56400, 0.00301
56500, 0.003161
56600, 0.003274
56700, 0.00303
56800, 0.003015
56900, 0.003276
57000, 0.003047
57100, 0.003125
57200, 0.003163
57300, 0.00327
57400, 0.003051
57500, 0.003067
57600, 0.003578
57700, 0.003231
57800, 0.003074
57900, 0.003104
58000, 0.003089
58100, 0.003148
58200, 0.003338
58300, 0.00311
58400, 0.003114
58500, 0.003134
58600, 0.003175
58700, 0.003245
58800, 0.003149
58900, 0.003159
59000, 0.003167
59100, 0.00317
59200, 0.003225
59300, 0.003238
59400, 0.003199
59500, 0.003202
59600, 0.003207
59700, 0.003218
59800, 0.003268
59900, 0.003226
60000, 0.003229
60100, 0.003232
60200, 0.003251
60300, 0.003332
60400, 0.00327
60500, 0.003258
60600, 0.003263
60700, 0.00327
60800, 0.00332
60900, 0.003287
61000, 0.003304
61100, 0.003308
61200, 0.003306
61300, 0.003398
61400, 0.003452
61500, 0.00332
61600, 0.003337
61700, 0.003526
61800, 0.003447
61900, 0.003346
62000, 0.003369
62100, 0.003464
62200, 0.003656
62300, 0.003435
62400, 0.003442
62500, 0.003403
62600, 0.003433
62700, 0.003759
62800, 0.003413
